METAI;PIRK_PLANO_NR;PADALINIO_KODAS;EIL_NR;TIPAS;KATEG_KODAS;BVPZ_KODAS;PERK_OBJEKTAS;AV_KODAS;APRASYMAS;PADALINIO_KODAS;TRUKMES_KODAS;ZALIASIS_PIRKIM_FLAG;CENTR_PIRKIM_FLAG;ELEKTRON_PIRKIM_FLAG;PIRKIM_REZERV_TEISE_FLAG;PIRKIMO_BUDAS;PRADZIOS_KODAS;BUSENA;LYDR_ID;PU_NUMERIS;SUTARTIES_REGISTR_NUMERIS;SUTARTIES_SUDARYMO_DATA;SUDARYTOS_SUTARTIES_SUMA
2022;22110000-422110000-4;10106000;46;Paslaugos;798;79810000-5;"Spausdinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67557;15880;A252-7/22(3.10.15E-AD8)/3;10-JAN-22;1764.18
2022;AP-22;10200;30;Prekės;301;30192800-9;"Lipnios etiketės";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;68019;15925;A68-131/22;14-FEB-22;12098.11
2022;AP-22;10200;44;Prekės;446;44617100-9;"Kartoninės dėžutės pakavimui ir lankstymas mėgintuvėliams";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;68336;15926;A68-132/22;14-FEB-22;12080.64
2022;22110000-422110000-4;10106000;46;Paslaugos;798;79810000-5;"Spausdinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67557;15757;A252-7/22(3.10.15E-AD8)/1;10-JAN-22;1089
2022;22110000-422110000-4;10106000;50;Paslaugos;798;79810000-5;"Leidinių platinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67677;15758;A252-13/22(3.10.15E-AD8)/1;12-JAN-22;45
2022;ITG2022;1021130;6;Paslaugos;791;79132100-9;"Laiko žymos (formavimo) paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67538;15761;A62-79/22;28-JAN-22;
2022;22110000-422110000-4;10106000;46;Paslaugos;798;79810000-5;"Spausdinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67557;15851;"A252-7/22 (3.10.15E-AD8)/2";10-JAN-22;1973.51
2022;22110000-422110000-4;10106000;68;Paslaugos;920;92000000-1;"Kultūros programų organizavimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;67817;15891;"A252-33/22 (3.10.15E-AD8)/2";18-JAN-22;673.37
2022;22110000-422110000-4;10106000;1;Prekės;221;22110000-4;"Knygos apie Vilnių";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67856;15915;"A252-36/22 (3.10.15E-AD8)/3";19-JAN-22;285
2022;22110000-422110000-4;10106000;1;Prekės;221;22110000-4;"Knygos apie Vilnių";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67856;15916;"A252-36/22 (3.10.15E-AD8)/4";19-JAN-22;285
2022;AP-22;10200;45;Paslaugos;983;98392000-7;"Smulkių krovinių pervežimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;68316;15928;A62-139/22;15-FEB-22;12098.79
2022;AP-22;10200;23;Paslaugos;665;66510000-8;"VMSA seniūnijų ir nutolusių padalinių patalpų draudimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67937;15987;A252-54/22(2.1.19-AD6);02-MAR-22;4350
2022;22110000-422110000-4;10106000;78;Prekės;222;22200000-2;"Žurnalai „Neakivaizdinis Vilnius“. Pavasaris,  2022“";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;68596;16004;A62-179/22(3.10.15E-AD8);03-MAR-22;10122
2022;"MTAAS 22";1021020;22;Prekės;395;39522530-1;"Covid palapinė (tentinis angaras)";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;67596;15749;A62-30/22;20-JAN-22;5324
